datetime,A01,A02,A03,A04,A05,A06,A07,A08,A09,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050,A051,A052,A053,A054,A055,A056,A057,A058,A059,A060,A061,A062,A063,A064,A065,A066,A067,A068,A069,A070,A071,A072,A073,A074,A075,A076,A077,A078,A079,A080,A081,A082,A083,A084,A085,A086,A087,A088,A089,A090,A091,A092,A093,A094,A095,A096,A097,A098
08:14:00,0,0,0,62,0,0,0,0,0,75,0,0,0,0,0,0,0,63,60,78,59,0,0,0,0,51,0,0,68,56,0,0,0,0,0,49,0,0,0,0,0,0,0,59,0,0,58,56,0,0,0,0,56,74,0,0,0,0,0,0,63,0,0,0,0,0,0,61,0,0,0,0,56,0,0,0,0,0,0,0,0,0,60,57,0,0,0,0,0,0,0,0,0,0,0,63,0,0
08:15:00,0,0,0,62,0,0,0,0,0,70,0,0,0,0,0,0,0,62,63,77,62,0,0,0,0,54,0,0,60,58,0,0,0,0,0,51,0,0,0,0,0,0,0,59,0,0,59,52,0,0,0,0,63,72,0,0,0,0,0,0,63,0,0,0,0,0,0,61,0,0,0,0,52,0,0,0,0,0,0,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,63,0,0
08:16:00,0,0,0,63,0,0,0,0,0,70,0,0,0,0,0,0,0,64,59,74,63,0,0,0,0,53,0,0,60,57,0,0,0,0,0,54,0,0,0,0,0,0,0,58,0,0,61,50,0,0,0,0,55,72,0,0,0,0,0,0,58,0,0,0,0,0,0,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,59,61,0,0,0,0,0,0,0,0,0,0,0,58,0,0
08:17:00,0,0,0,63,0,0,0,0,0,69,0,0,0,0,0,0,0,63,59,78,59,0,0,0,0,52,0,0,64,58,0,0,0,0,0,51,0,0,0,0,0,0,0,59,0,0,58,50,0,0,0,0,55,72,0,0,0,0,0,0,60,0,0,0,0,0,0,58,0,0,0,0,50,0,0,0,0,0,0,0,0,0,59,58,0,0,0,0,0,0,0,0,0,0,0,60,0,0
08:18:00,0,0,0,63,0,0,0,0,0,66,0,0,0,0,0,0,0,63,60,78,61,0,0,0,0,54,0,0,62,59,0,0,0,0,0,51,0,0,0,0,0,0,0,59,0,0,58,47,0,0,0,0,54,70,0,0,0,0,0,0,59,0,0,0,0,0,0,58,0,0,0,0,47,0,0,0,0,0,0,0,0,0,60,57,0,0,0,0,0,0,0,0,0,0,0,59,0,0
08:19:00,0,0,0,63,0,0,0,0,0,67,0,0,0,0,0,0,0,63,59,76,69,0,0,0,0,52,0,0,63,56,0,0,0,0,0,51,0,0,0,0,0,0,0,57,0,0,59,48,0,0,0,0,55,69,0,0,0,0,0,0,62,0,0,0,0,0,0,57,0,0,0,0,48,0,0,0,0,0,0,0,0,0,59,57,0,0,0,0,0,0,0,0,0,0,0,62,0,0
08:20:00,0,0,0,63,0,0,0,0,0,66,0,0,0,0,0,0,0,63,69,75,64,0,0,0,0,54,0,0,62,57,0,0,0,0,0,50,0,0,0,0,0,0,0,59,0,0,59,48,0,0,0,0,54,68,0,0,0,0,0,0,61,0,0,0,0,0,0,64,0,0,0,0,48,0,0,0,0,0,0,0,0,0,69,56,0,0,0,0,0,0,0,0,0,0,0,61,0,0
08:21:00,0,0,0,63,0,0,0,0,0,66,0,0,0,0,0,0,0,65,65,75,64,0,0,0,0,53,0,0,62,56,0,0,0,0,0,50,0,0,0,0,0,0,0,59,0,0,58,49,0,0,0,0,54,69,0,0,0,0,0,0,61,0,0,0,0,0,0,65,0,0,0,0,49,0,0,0,0,0,0,0,0,0,65,56,0,0,0,0,0,0,0,0,0,0,0,61,0,0
08:22:00,0,0,0,62,0,0,0,0,0,67,0,0,0,0,0,0,0,65,61,74,65,0,0,0,0,51,0,0,60,57,0,0,0,0,0,51,0,0,0,0,0,0,0,59,0,0,58,48,0,0,0,0,56,65,0,0,0,0,0,0,61,0,0,0,0,0,0,61,0,0,0,0,48,0,0,0,0,0,0,0,0,0,61,57,0,0,0,0,0,0,0,0,0,0,0,61,0,0
08:23:00,0,0,0,62,0,0,0,0,0,69,0,0,0,0,0,0,0,70,62,76,64,0,0,0,0,54,0,0,60,56,0,0,0,0,0,50,0,0,0,0,0,0,0,58,0,0,58,48,0,0,0,0,55,65,0,0,0,0,0,0,62,0,0,0,0,0,0,61,0,0,0,0,48,0,0,0,0,0,0,0,0,0,62,56,0,0,0,0,0,0,0,0,0,0,0,62,0,0
